24882 num_stratum
1 num_targets
LAI
basin_ID hill_ID zone_ID patch_ID stratum_ID LAI
1 46 41230 41230 41230 1.700000
1 46 41231 41231 41231 1.700000
1 46 41232 41232 41232 1.700000
1 46 41233 41233 41233 1.700000
1 46 41234 41234 41234 1.700000
1 46 41235 41235 41235 1.700000
1 46 41236 41236 41236 1.700000
1 46 41237 41237 41237 1.700000
1 46 41238 41238 41238 1.700000
1 46 41239 41239 41239 1.700000
1 46 41240 41240 41240 3.900000
1 46 41241 41241 41241 3.900000
1 46 41242 41242 41242 3.900000
1 46 41243 41243 41243 3.900000
1 46 41244 41244 41244 3.900000
1 46 41245 41245 41245 3.900000
1 46 41246 41246 41246 3.900000
1 46 41247 41247 41247 3.900000
1 46 41248 41248 41248 3.900000
1 46 41249 41249 41249 3.900000
1 46 41250 41250 41250 3.900000
1 46 41251 41251 41251 3.900000
1 46 41252 41252 41252 1.800000
1 46 41253 41253 41253 1.800000
1 46 41254 41254 41254 1.800000
1 46 41255 41255 41255 1.800000
1 46 41256 41256 41256 1.800000
1 46 41257 41257 41257 1.800000
1 46 41258 41258 41258 1.800000
1 46 41259 41259 41259 1.800000
1 46 41260 41260 41260 1.800000
1 46 41261 41261 41261 1.800000
1 46 41262 41262 41262 1.800000
1 46 41263 41263 41263 1.800000
1 46 41530 41530 41530 2.300000
1 46 41531 41531 41531 2.300000
1 46 41532 41532 41532 2.180000
1 46 41533 41533 41533 2.900000
1 46 41534 41534 41534 2.300000
1 46 41535 41535 41535 2.450000
1 46 41536 41536 41536 2.450000
1 46 41537 41537 41537 2.450000
1 46 41538 41538 41538 2.225000
1 46 41539 41539 41539 2.300000
1 46 41540 41540 41540 2.300000
1 46 41541 41541 41541 2.450000
1 46 41542 41542 41542 1.800000
1 46 41543 41543 41543 1.700000
1 46 41544 41544 41544 1.700000
1 46 41545 41545 41545 1.700000
1 46 41546 41546 41546 1.800000
1 46 41547 41547 41547 1.700000
1 46 41548 41548 41548 1.700000
1 46 41549 41549 41549 1.700000
1 46 41550 41550 41550 1.700000
1 46 41551 41551 41551 1.700000
1 46 41552 41552 41552 1.700000
1 46 41553 41553 41553 1.700000
1 46 41554 41554 41554 3.900000
1 46 41555 41555 41555 3.900000
1 46 41556 41556 41556 3.900000
1 46 41557 41557 41557 3.900000
1 46 41558 41558 41558 3.900000
1 46 41559 41559 41559 3.900000
1 46 41560 41560 41560 3.900000
1 46 41561 41561 41561 3.900000
1 46 41562 41562 41562 3.900000
1 46 41563 41563 41563 3.900000
1 46 41564 41564 41564 3.900000
1 46 41565 41565 41565 3.900000
1 46 41566 41566 41566 3.900000
1 46 41567 41567 41567 3.900000
1 46 41568 41568 41568 1.800000
1 46 41569 41569 41569 1.800000
1 46 41570 41570 41570 1.800000
1 46 41571 41571 41571 1.800000
1 46 41572 41572 41572 1.800000
1 46 41573 41573 41573 1.800000
1 46 41574 41574 41574 1.800000
1 46 41575 41575 41575 1.800000
1 46 41576 41576 41576 1.800000
1 46 41577 41577 41577 1.800000
1 46 41578 41578 41578 1.800000
1 46 41579 41579 41579 1.800000
1 46 41847 41847 41847 2.500000
1 46 41848 41848 41848 2.500000
1 46 41849 41849 41849 2.500000
1 46 41850 41850 41850 2.000000
1 46 41851 41851 41851 2.000000
1 46 41852 41852 41852 1.900000
1 46 41853 41853 41853 1.900000
1 46 41854 41854 41854 1.900000
1 46 41855 41855 41855 1.900000
1 46 41856 41856 41856 1.900000
1 46 41857 41857 41857 1.900000
1 46 41858 41858 41858 1.900000
1 46 41859 41859 41859 1.900000
1 46 41860 41860 41860 1.900000
1 46 41861 41861 41861 1.900000
1 46 41862 41862 41862 1.900000
1 46 41863 41863 41863 1.900000
1 46 41864 41864 41864 3.900000
1 46 41865 41865 41865 3.900000
1 46 41866 41866 41866 3.900000
1 46 41867 41867 41867 3.900000
1 46 41868 41868 41868 3.900000
1 46 41869 41869 41869 3.900000
1 46 41870 41870 41870 3.900000
1 46 41871 41871 41871 3.900000
1 46 41872 41872 41872 3.900000
1 46 41873 41873 41873 3.900000
1 46 41874 41874 41874 3.900000
1 46 41875 41875 41875 3.900000
1 46 41876 41876 41876 3.200000
1 46 41877 41877 41877 3.200000
1 46 41878 41878 41878 3.200000
1 46 41879 41879 41879 3.200000
1 46 41880 41880 41880 3.200000
1 46 41881 41881 41881 3.200000
1 46 41882 41882 41882 3.200000
1 46 41883 41883 41883 3.200000
1 46 41884 41884 41884 3.200000
1 46 41885 41885 41885 3.200000
1 46 41886 41886 41886 3.200000
1 46 42157 42157 42157 2.500000
1 46 42158 42158 42158 2.500000
1 46 42159 42159 42159 2.500000
1 46 42160 42160 42160 2.000000
1 46 42161 42161 42161 2.000000
1 46 42162 42162 42162 2.000000
1 46 42163 42163 42163 2.000000
1 46 42164 42164 42164 2.000000
1 46 42165 42165 42165 1.900000
1 46 42166 42166 42166 1.900000
1 46 42167 42167 42167 1.900000
1 46 42168 42168 42168 1.900000
1 46 42169 42169 42169 1.900000
1 46 42170 42170 42170 1.900000
1 46 42171 42171 42171 1.900000
1 46 42172 42172 42172 1.900000
1 46 42173 42173 42173 1.900000
1 46 42174 42174 42174 1.900000
1 46 42175 42175 42175 1.900000
1 46 42176 42176 42176 1.900000
1 46 42177 42177 42177 1.900000
1 46 42178 42178 42178 3.900000
1 46 42179 42179 42179 3.900000
1 46 42180 42180 42180 3.900000
1 46 42181 42181 42181 3.900000
1 46 42182 42182 42182 3.900000
1 46 42183 42183 42183 3.900000
1 46 42184 42184 42184 3.900000
1 46 42185 42185 42185 3.900000
1 46 42186 42186 42186 3.900000
1 46 42187 42187 42187 3.900000
1 46 42188 42188 42188 3.900000
1 46 42189 42189 42189 3.900000
1 46 42190 42190 42190 3.900000
1 46 42191 42191 42191 3.900000
1 46 42192 42192 42192 3.200000
1 46 42193 42193 42193 3.200000
1 46 42194 42194 42194 3.200000
1 46 42195 42195 42195 3.200000
1 46 42196 42196 42196 3.200000
1 46 42197 42197 42197 3.200000
1 46 42198 42198 42198 3.200000
1 46 42199 42199 42199 3.200000
1 46 42200 42200 42200 3.200000
1 46 42201 42201 42201 3.200000
1 46 42464 42464 42464 2.500000
1 46 42465 42465 42465 2.500000
1 46 42466 42466 42466 2.500000
1 46 42467 42467 42467 2.000000
1 46 42468 42468 42468 2.000000
1 46 42469 42469 42469 2.000000
1 46 42470 42470 42470 2.000000
1 46 42471 42471 42471 2.000000
1 46 42472 42472 42472 2.000000
1 46 42473 42473 42473 2.000000
1 46 42474 42474 42474 2.000000
1 46 42475 42475 42475 2.000000
1 46 42476 42476 42476 1.900000
1 46 42477 42477 42477 1.900000
1 46 42478 42478 42478 1.900000
1 46 42479 42479 42479 1.900000
1 46 42480 42480 42480 1.900000
1 46 42481 42481 42481 1.900000
1 46 42482 42482 42482 1.900000
1 46 42483 42483 42483 1.900000
1 46 42484 42484 42484 1.900000
1 46 42485 42485 42485 1.900000
1 46 42486 42486 42486 1.900000
1 46 42487 42487 42487 1.900000
1 46 42488 42488 42488 1.900000
1 46 42489 42489 42489 3.900000
1 46 42490 42490 42490 3.900000
1 46 42491 42491 42491 3.900000
1 46 42492 42492 42492 3.900000
1 46 42493 42493 42493 3.900000
1 46 42494 42494 42494 3.900000
1 46 42495 42495 42495 3.900000
1 46 42496 42496 42496 3.900000
1 46 42497 42497 42497 3.900000
1 46 42498 42498 42498 3.900000
1 46 42499 42499 42499 3.900000
1 46 42500 42500 42500 3.900000
1 46 42501 42501 42501 3.900000
1 46 42502 42502 42502 3.666667
1 46 42503 42503 42503 3.200000
1 46 42504 42504 42504 3.200000
1 46 42505 42505 42505 3.200000
1 46 42506 42506 42506 3.200000
1 46 42507 42507 42507 3.200000
1 46 42508 42508 42508 3.200000
1 46 42509 42509 42509 3.200000
1 46 42510 42510 42510 3.200000
1 46 42772 42772 42772 2.500000
1 46 42773 42773 42773 2.500000
1 46 42774 42774 42774 2.500000
1 46 42775 42775 42775 2.500000
1 46 42776 42776 42776 2.500000
1 46 42777 42777 42777 2.000000
1 46 42778 42778 42778 2.000000
1 46 42779 42779 42779 2.000000
1 46 42780 42780 42780 2.000000
1 46 42781 42781 42781 2.000000
1 46 42782 42782 42782 2.000000
1 46 42783 42783 42783 2.000000
1 46 42784 42784 42784 2.000000
1 46 42785 42785 42785 2.000000
1 46 42786 42786 42786 2.000000
1 46 42787 42787 42787 2.000000
1 46 42788 42788 42788 2.000000
1 46 42789 42789 42789 2.000000
1 46 42790 42790 42790 1.900000
1 46 42791 42791 42791 1.900000
1 46 42792 42792 42792 1.900000
1 46 42793 42793 42793 1.900000
1 46 42794 42794 42794 1.900000
1 46 42795 42795 42795 1.900000
1 46 42796 42796 42796 1.900000
1 46 42797 42797 42797 1.900000
1 46 42798 42798 42798 1.900000
1 46 42799 42799 42799 1.900000
1 46 42800 42800 42800 1.900000
1 46 42801 42801 42801 1.900000
1 46 42802 42802 42802 1.900000
1 46 42803 42803 42803 1.900000
1 46 42804 42804 42804 3.900000
1 46 42805 42805 42805 3.900000
1 46 42806 42806 42806 3.900000
1 46 42807 42807 42807 3.900000
1 46 42808 42808 42808 3.900000
1 46 42809 42809 42809 3.900000
1 46 42810 42810 42810 3.900000
1 46 42811 42811 42811 3.900000
1 46 42812 42812 42812 3.900000
1 46 42813 42813 42813 3.900000
1 46 42814 42814 42814 3.900000
1 46 42815 42815 42815 3.900000
1 46 42816 42816 42816 3.900000
1 46 42819 42819 42819 3.200000
1 46 42820 42820 42820 3.200000
1 46 43084 43084 43084 2.500000
1 46 43085 43085 43085 2.500000
1 46 43086 43086 43086 2.500000
1 46 43087 43087 43087 2.500000
1 46 43088 43088 43088 2.500000
1 46 43089 43089 43089 2.500000
1 46 43090 43090 43090 2.500000
1 46 43091 43091 43091 2.500000
1 46 43092 43092 43092 2.000000
1 46 43093 43093 43093 2.000000
1 46 43094 43094 43094 2.000000
1 46 43095 43095 43095 2.000000
1 46 43096 43096 43096 2.000000
1 46 43097 43097 43097 2.000000
1 46 43098 43098 43098 2.000000
1 46 43099 43099 43099 2.000000
1 46 43100 43100 43100 2.000000
1 46 43101 43101 43101 2.000000
1 46 43102 43102 43102 2.000000
1 46 43103 43103 43103 2.000000
1 46 43104 43104 43104 2.000000
1 46 43105 43105 43105 2.000000
1 46 43106 43106 43106 1.900000
1 46 43107 43107 43107 1.900000
1 46 43108 43108 43108 1.900000
1 46 43109 43109 43109 1.900000
1 46 43110 43110 43110 1.900000
1 46 43111 43111 43111 1.900000
1 46 43112 43112 43112 1.900000
1 46 43113 43113 43113 1.900000
1 46 43114 43114 43114 1.900000
1 46 43115 43115 43115 1.900000
1 46 43116 43116 43116 1.900000
1 46 43117 43117 43117 1.900000
1 46 43118 43118 43118 1.900000
1 46 43119 43119 43119 1.900000
1 46 43120 43120 43120 1.900000
1 46 43121 43121 43121 1.900000
1 46 43122 43122 43122 3.900000
1 46 43123 43123 43123 3.900000
1 46 43124 43124 43124 3.900000
1 46 43125 43125 43125 3.900000
1 46 43126 43126 43126 3.900000
1 46 43127 43127 43127 3.900000
1 46 43128 43128 43128 3.900000
1 46 43129 43129 43129 3.900000
1 46 43130 43130 43130 3.900000
1 46 43131 43131 43131 3.900000
1 46 43132 43132 43132 3.900000
1 46 43133 43133 43133 3.900000
1 46 43134 43134 43134 3.900000
1 46 43396 43396 43396 2.500000
1 46 43397 43397 43397 2.500000
1 46 43398 43398 43398 2.500000
1 46 43399 43399 43399 2.500000
1 46 43400 43400 43400 2.500000
1 46 43401 43401 43401 2.500000
1 46 43402 43402 43402 2.500000
1 46 43403 43403 43403 2.500000
1 46 43404 43404 43404 2.500000
1 46 43405 43405 43405 2.000000
1 46 43406 43406 43406 2.000000
1 46 43407 43407 43407 2.000000
1 46 43408 43408 43408 2.000000
1 46 43409 43409 43409 2.000000
1 46 43410 43410 43410 2.000000
1 46 43411 43411 43411 2.000000
1 46 43412 43412 43412 2.000000
1 46 43413 43413 43413 2.000000
1 46 43414 43414 43414 2.000000
1 46 43415 43415 43415 2.000000
1 46 43416 43416 43416 2.000000
1 46 43417 43417 43417 2.000000
1 46 43418 43418 43418 2.000000
1 46 43419 43419 43419 1.900000
1 46 43420 43420 43420 1.900000
1 46 43421 43421 43421 1.900000
1 46 43422 43422 43422 1.900000
1 46 43423 43423 43423 1.900000
1 46 43424 43424 43424 1.900000
1 46 43425 43425 43425 1.900000
1 46 43426 43426 43426 1.900000
1 46 43427 43427 43427 1.900000
1 46 43428 43428 43428 1.900000
1 46 43429 43429 43429 1.900000
1 46 43430 43430 43430 1.900000
1 46 43431 43431 43431 1.900000
1 46 43432 43432 43432 1.900000
1 46 43433 43433 43433 1.900000
1 46 43434 43434 43434 1.900000
1 46 43435 43435 43435 3.900000
1 46 43436 43436 43436 3.900000
1 46 43437 43437 43437 3.900000
1 46 43438 43438 43438 3.900000
1 46 43439 43439 43439 3.900000
1 46 43440 43440 43440 3.900000
1 46 43441 43441 43441 3.900000
1 46 43442 43442 43442 3.900000
1 46 43443 43443 43443 3.900000
1 46 43444 43444 43444 3.900000
1 46 43445 43445 43445 3.900000
1 46 43446 43446 43446 3.900000
1 46 43713 43713 43713 2.500000
1 46 43714 43714 43714 2.500000
1 46 43715 43715 43715 2.500000
1 46 43716 43716 43716 2.500000
1 46 43717 43717 43717 2.500000
1 46 43718 43718 43718 2.500000
1 46 43719 43719 43719 2.500000
1 46 43720 43720 43720 2.500000
1 46 43721 43721 43721 2.500000
1 46 43722 43722 43722 2.000000
1 46 43723 43723 43723 2.000000
1 46 43724 43724 43724 2.000000
1 46 43725 43725 43725 2.000000
1 46 43726 43726 43726 2.000000
1 46 43727 43727 43727 2.000000
1 46 43728 43728 43728 2.000000
1 46 43729 43729 43729 2.000000
1 46 43730 43730 43730 2.000000
1 46 43731 43731 43731 2.000000
1 46 43732 43732 43732 2.000000
1 46 43733 43733 43733 2.000000
1 46 43734 43734 43734 2.000000
1 46 43735 43735 43735 1.900000
1 46 43736 43736 43736 1.900000
1 46 43737 43737 43737 1.900000
1 46 43738 43738 43738 1.900000
1 46 43739 43739 43739 1.900000
1 46 43740 43740 43740 1.900000
1 46 43741 43741 43741 1.900000
1 46 43742 43742 43742 1.900000
1 46 43743 43743 43743 1.900000
1 46 43744 43744 43744 1.900000
1 46 43745 43745 43745 1.900000
1 46 43746 43746 43746 1.900000
1 46 43747 43747 43747 1.900000
1 46 43748 43748 43748 1.900000
1 46 43749 43749 43749 1.900000
1 46 43750 43750 43750 3.900000
1 46 43751 43751 43751 3.900000
1 46 43752 43752 43752 3.900000
1 46 43753 43753 43753 3.900000
1 46 43754 43754 43754 3.900000
1 46 43755 43755 43755 3.900000
1 46 43756 43756 43756 3.900000
1 46 43757 43757 43757 3.900000
1 46 43758 43758 43758 3.900000
1 46 43759 43759 43759 3.900000
1 46 44025 44025 44025 2.500000
1 46 44026 44026 44026 2.500000
1 46 44027 44027 44027 2.500000
1 46 44028 44028 44028 2.500000
1 46 44029 44029 44029 2.500000
1 46 44030 44030 44030 2.500000
1 46 44031 44031 44031 2.500000
1 46 44032 44032 44032 2.500000
1 46 44033 44033 44033 2.500000
1 46 44034 44034 44034 2.000000
1 46 44035 44035 44035 2.000000
1 46 44036 44036 44036 2.000000
1 46 44037 44037 44037 2.000000
1 46 44038 44038 44038 2.000000
1 46 44039 44039 44039 2.000000
1 46 44040 44040 44040 2.000000
1 46 44041 44041 44041 2.000000
1 46 44042 44042 44042 2.000000
1 46 44043 44043 44043 2.000000
1 46 44044 44044 44044 2.000000
1 46 44045 44045 44045 2.000000
1 46 44046 44046 44046 2.000000
1 46 44047 44047 44047 2.000000
1 46 44048 44048 44048 2.000000
1 46 44049 44049 44049 1.900000
1 46 44050 44050 44050 1.900000
1 46 44051 44051 44051 1.900000
1 46 44052 44052 44052 1.900000
1 46 44053 44053 44053 1.900000
1 46 44054 44054 44054 1.900000
1 46 44055 44055 44055 1.900000
1 46 44056 44056 44056 1.900000
1 46 44057 44057 44057 1.900000
1 46 44058 44058 44058 1.900000
1 46 44059 44059 44059 1.900000
1 46 44060 44060 44060 1.900000
1 46 44061 44061 44061 3.900000
1 46 44062 44062 44062 3.900000
1 46 44063 44063 44063 3.900000
1 46 44064 44064 44064 3.900000
1 46 44065 44065 44065 3.900000
1 46 44066 44066 44066 3.900000
1 46 44067 44067 44067 3.900000
1 46 44068 44068 44068 3.900000
1 46 44069 44069 44069 3.900000
1 46 44328 44328 44328 2.500000
1 46 44329 44329 44329 2.500000
1 46 44330 44330 44330 2.500000
1 46 44331 44331 44331 2.500000
1 46 44332 44332 44332 2.500000
1 46 44333 44333 44333 2.500000
1 46 44334 44334 44334 2.500000
1 46 44335 44335 44335 2.500000
1 46 44336 44336 44336 2.500000
1 46 44337 44337 44337 2.500000
1 46 44338 44338 44338 2.000000
1 46 44339 44339 44339 2.000000
1 46 44340 44340 44340 2.000000
1 46 44341 44341 44341 2.000000
1 46 44342 44342 44342 2.000000
1 46 44343 44343 44343 2.000000
1 46 44344 44344 44344 2.000000
1 46 44345 44345 44345 2.000000
1 46 44346 44346 44346 2.000000
1 46 44347 44347 44347 2.000000
1 46 44348 44348 44348 2.000000
1 46 44349 44349 44349 2.000000
1 46 44350 44350 44350 2.000000
1 46 44351 44351 44351 2.000000
1 46 44352 44352 44352 2.000000
1 46 44353 44353 44353 1.900000
1 46 44354 44354 44354 1.900000
1 46 44355 44355 44355 1.900000
1 46 44356 44356 44356 1.900000
1 46 44357 44357 44357 1.900000
1 46 44358 44358 44358 1.900000
1 46 44359 44359 44359 1.900000
1 46 44360 44360 44360 1.900000
1 46 44361 44361 44361 1.900000
1 46 44362 44362 44362 1.900000
1 46 44363 44363 44363 1.900000
1 46 44364 44364 44364 1.900000
1 46 44365 44365 44365 1.900000
1 46 44366 44366 44366 3.900000
1 46 44367 44367 44367 3.900000
1 46 44368 44368 44368 3.900000
1 46 44369 44369 44369 3.900000
1 46 44370 44370 44370 3.900000
1 46 44371 44371 44371 3.900000
1 46 44372 44372 44372 3.900000
1 46 44373 44373 44373 3.900000
1 46 44633 44633 44633 2.500000
1 46 44634 44634 44634 2.500000
1 46 44635 44635 44635 2.500000
1 46 44636 44636 44636 2.500000
1 46 44637 44637 44637 2.500000
1 46 44638 44638 44638 2.500000
1 46 44639 44639 44639 2.500000
1 46 44640 44640 44640 2.500000
1 46 44641 44641 44641 2.500000
1 46 44642 44642 44642 2.500000
1 46 44643 44643 44643 2.000000
1 46 44644 44644 44644 2.000000
1 46 44645 44645 44645 2.000000
1 46 44646 44646 44646 2.000000
1 46 44647 44647 44647 2.000000
1 46 44648 44648 44648 2.000000
1 46 44649 44649 44649 2.000000
1 46 44650 44650 44650 2.000000
1 46 44651 44651 44651 2.000000
1 46 44652 44652 44652 2.000000
1 46 44653 44653 44653 2.000000
1 46 44654 44654 44654 2.000000
1 46 44655 44655 44655 2.000000
1 46 44656 44656 44656 2.000000
1 46 44657 44657 44657 1.933333
1 46 44658 44658 44658 1.900000
1 46 44659 44659 44659 1.900000
1 46 44660 44660 44660 1.900000
1 46 44661 44661 44661 1.900000
1 46 44662 44662 44662 1.900000
1 46 44663 44663 44663 1.900000
1 46 44664 44664 44664 1.900000
1 46 44665 44665 44665 1.900000
1 46 44666 44666 44666 1.900000
1 46 44667 44667 44667 1.900000
1 46 44668 44668 44668 1.900000
1 46 44669 44669 44669 1.900000
1 46 44670 44670 44670 1.900000
1 46 44671 44671 44671 3.900000
1 46 44672 44672 44672 3.900000
1 46 44673 44673 44673 3.900000
1 46 44674 44674 44674 3.900000
1 46 44675 44675 44675 3.900000
1 46 44676 44676 44676 3.900000
1 46 44677 44677 44677 3.900000
1 46 44954 44954 44954 2.500000
1 46 44955 44955 44955 2.500000
1 46 44956 44956 44956 2.500000
1 46 44957 44957 44957 2.500000
1 46 44958 44958 44958 2.500000
1 46 44959 44959 44959 2.500000
1 46 44960 44960 44960 2.500000
1 46 44961 44961 44961 2.500000
1 46 44962 44962 44962 2.500000
1 46 44963 44963 44963 2.500000
1 46 44964 44964 44964 2.000000
1 46 44965 44965 44965 2.000000
1 46 44966 44966 44966 2.000000
1 46 44967 44967 44967 2.000000
1 46 44968 44968 44968 2.000000
1 46 44969 44969 44969 2.000000
1 46 44970 44970 44970 2.000000
1 46 44971 44971 44971 2.000000
1 46 44972 44972 44972 2.000000
1 46 44973 44973 44973 2.000000
1 46 44974 44974 44974 2.000000
1 46 44975 44975 44975 2.000000
1 46 44976 44976 44976 2.000000
1 46 44977 44977 44977 2.000000
1 46 44978 44978 44978 2.000000
1 46 44979 44979 44979 1.900000
1 46 44980 44980 44980 1.900000
1 46 44981 44981 44981 1.900000
1 46 44982 44982 44982 1.900000
1 46 44983 44983 44983 1.900000
1 46 44984 44984 44984 1.900000
1 46 44985 44985 44985 1.900000
1 46 44986 44986 44986 1.900000
1 46 44987 44987 44987 1.900000
1 46 44988 44988 44988 1.900000
1 46 44989 44989 44989 1.900000
1 46 44990 44990 44990 1.900000
1 46 44991 44991 44991 1.900000
1 46 44992 44992 44992 3.900000
1 46 44993 44993 44993 3.900000
1 46 44994 44994 44994 3.900000
1 46 44995 44995 44995 3.900000
1 46 44996 44996 44996 3.900000
1 46 44997 44997 44997 3.900000
1 46 45272 45272 45272 2.500000
1 46 45273 45273 45273 2.500000
1 46 45274 45274 45274 2.500000
1 46 45275 45275 45275 2.500000
1 46 45276 45276 45276 2.500000
1 46 45277 45277 45277 2.500000
1 46 45278 45278 45278 2.500000
1 46 45279 45279 45279 2.500000
1 46 45280 45280 45280 2.500000
1 46 45281 45281 45281 2.500000
1 46 45282 45282 45282 2.000000
1 46 45283 45283 45283 2.000000
1 46 45284 45284 45284 2.000000
1 46 45285 45285 45285 2.000000
1 46 45286 45286 45286 2.000000
1 46 45287 45287 45287 2.000000
1 46 45288 45288 45288 2.000000
1 46 45289 45289 45289 2.000000
1 46 45290 45290 45290 2.000000
1 46 45291 45291 45291 2.000000
1 46 45292 45292 45292 2.000000
1 46 45293 45293 45293 2.000000
1 46 45294 45294 45294 2.000000
1 46 45295 45295 45295 2.000000
1 46 45296 45296 45296 1.900000
1 46 45297 45297 45297 1.900000
1 46 45298 45298 45298 1.900000
1 46 45299 45299 45299 1.900000
1 46 45300 45300 45300 1.900000
1 46 45301 45301 45301 1.900000
1 46 45302 45302 45302 1.900000
1 46 45303 45303 45303 1.900000
1 46 45304 45304 45304 1.900000
1 46 45305 45305 45305 1.900000
1 46 45306 45306 45306 1.900000
1 46 45307 45307 45307 1.900000
1 46 45308 45308 45308 1.900000
1 46 45309 45309 45309 1.900000
1 46 45310 45310 45310 3.900000
1 46 45311 45311 45311 3.900000
1 46 45312 45312 45312 3.900000
1 46 45313 45313 45313 3.900000
1 46 45314 45314 45314 3.900000
1 46 45598 45598 45598 2.500000
1 46 45599 45599 45599 2.500000
1 46 45600 45600 45600 2.500000
1 46 45601 45601 45601 2.500000
1 46 45602 45602 45602 2.500000
1 46 45603 45603 45603 2.500000
1 46 45604 45604 45604 2.500000
1 46 45605 45605 45605 2.500000
1 46 45606 45606 45606 2.000000
1 46 45607 45607 45607 2.000000
1 46 45608 45608 45608 2.000000
1 46 45609 45609 45609 2.000000
1 46 45610 45610 45610 2.000000
1 46 45611 45611 45611 2.000000
1 46 45612 45612 45612 2.000000
1 46 45613 45613 45613 2.000000
1 46 45614 45614 45614 2.000000
1 46 45615 45615 45615 2.000000
1 46 45616 45616 45616 2.000000
1 46 45617 45617 45617 2.000000
1 46 45618 45618 45618 2.000000
1 46 45619 45619 45619 2.000000
1 46 45620 45620 45620 1.900000
1 46 45621 45621 45621 1.900000
1 46 45622 45622 45622 1.900000
1 46 45630 45630 45630 1.900000
1 46 45631 45631 45631 1.900000
1 46 45632 45632 45632 1.900000
1 46 45633 45633 45633 1.900000
1 46 45634 45634 45634 1.900000
1 46 45635 45635 45635 1.900000
1 46 45636 45636 45636 3.900000
1 46 45637 45637 45637 3.900000
1 46 45638 45638 45638 3.900000
1 46 45639 45639 45639 3.900000
1 46 45924 45924 45924 2.500000
1 46 45925 45925 45925 2.500000
1 46 45926 45926 45926 2.500000
1 46 45927 45927 45927 2.500000
1 46 45928 45928 45928 2.500000
1 46 45929 45929 45929 2.500000
1 46 45930 45930 45930 2.500000
1 46 45931 45931 45931 2.000000
1 46 45932 45932 45932 2.000000
1 46 45933 45933 45933 2.000000
1 46 45934 45934 45934 2.000000
1 46 45935 45935 45935 2.000000
1 46 45936 45936 45936 2.000000
1 46 45937 45937 45937 2.000000
1 46 45938 45938 45938 2.000000
1 46 45939 45939 45939 2.000000
1 46 45940 45940 45940 2.000000
1 46 45941 45941 45941 2.000000
1 46 45952 45952 45952 1.900000
1 46 45953 45953 45953 1.900000
1 46 45954 45954 45954 1.900000
1 46 45955 45955 45955 1.900000
1 46 45956 45956 45956 3.900000
1 46 45957 45957 45957 3.900000
1 46 45958 45958 45958 3.900000
1 46 46241 46241 46241 2.500000
1 46 46244 46244 46244 2.500000
1 46 46245 46245 46245 2.500000
1 46 46246 46246 46246 2.500000
1 46 46247 46247 46247 2.500000
1 46 46248 46248 46248 2.500000
1 46 46249 46249 46249 2.500000
1 46 46250 46250 46250 2.000000
1 46 46251 46251 46251 2.000000
1 46 46252 46252 46252 2.000000
1 46 46253 46253 46253 2.000000
1 46 46254 46254 46254 2.000000
1 46 46255 46255 46255 2.000000
1 46 46566 46566 46566 2.500000
1 46 46567 46567 46567 2.500000
1 46 46568 46568 46568 2.500000
1 46 46569 46569 46569 2.500000
1 46 46570 46570 46570 2.000000
1 46 46571 46571 46571 2.000000
1 46 46572 46572 46572 2.000000
1 46 46573 46573 46573 2.000000
1 46 46574 46574 46574 2.000000
1 48 37886 37886 37886 3.000000
1 48 38183 38183 38183 3.000000
1 48 38472 38472 38472 3.000000
1 48 38473 38473 38473 3.000000
1 48 38776 38776 38776 3.000000
1 48 38777 38777 38777 3.000000
1 48 38778 38778 38778 3.000000
1 48 39071 39071 39071 3.000000
1 48 39072 39072 39072 3.000000
1 48 39073 39073 39073 3.000000
1 48 39383 39383 39383 3.000000
1 48 39384 39384 39384 3.000000
1 48 39385 39385 39385 3.000000
1 48 39386 39386 39386 3.000000
1 48 39702 39702 39702 3.000000
1 48 39703 39703 39703 3.000000
1 48 39704 39704 39704 3.000000
1 48 39705 39705 39705 3.000000
1 48 39706 39706 39706 3.000000
1 48 40012 40012 40012 3.000000
1 48 40013 40013 40013 3.000000
1 48 40014 40014 40014 3.000000
1 48 40015 40015 40015 3.000000
1 48 40016 40016 40016 3.000000
1 48 40329 40329 40329 3.000000
1 48 40330 40330 40330 3.000000
1 48 40331 40331 40331 3.000000
1 48 40332 40332 40332 3.000000
1 48 40333 40333 40333 3.000000
1 48 40334 40334 40334 3.000000
1 48 40651 40651 40651 1.800000
1 48 40652 40652 40652 3.000000
1 48 40653 40653 40653 3.000000
1 48 40654 40654 40654 3.000000
1 48 40655 40655 40655 3.000000
1 48 40958 40958 40958 1.800000
1 48 40959 40959 40959 1.800000
1 48 40960 40960 40960 3.000000
1 48 40961 40961 40961 3.000000
1 48 41264 41264 41264 1.800000
1 48 41265 41265 41265 1.800000
1 48 41266 41266 41266 1.800000
1 48 41267 41267 41267 3.000000
1 48 41268 41268 41268 3.000000
1 48 41580 41580 41580 1.800000
1 48 41581 41581 41581 1.800000
1 48 41582 41582 41582 1.800000
1 48 41583 41583 41583 1.800000
1 48 41584 41584 41584 3.000000
1 48 41585 41585 41585 3.000000
1 48 41586 41586 41586 3.000000
1 48 41887 41887 41887 3.200000
1 48 41888 41888 41888 3.200000
1 48 41889 41889 41889 3.200000
1 48 41890 41890 41890 3.200000
1 48 41891 41891 41891 3.100000
1 48 41892 41892 41892 3.000000
1 48 42202 42202 42202 3.200000
